asset_id,doi,award_id,is_exist
9924339971001921,10.1093/geronb/gbad186,NS007292,True
9924339971001921,10.1093/geronb/gbad186,OD020039,True
9924116686801921,10.1093/geronb/gbab140,AG061886,True
9924116686801921,10.1093/geronb/gbab140,HL007901,True
9924116686801921,10.1093/geronb/gbab140,HL007,True
9924394467001921,10.1093/geronb/gbae155,AG020166,True
9924394467001921,10.1093/geronb/gbae155,AG051426,True
9924394467001921,10.1093/geronb/gbae155,AG077928,True
9923958172401921,10.1093/geronb/gby081,AG000204,True
9923958172401921,10.1093/geronb/gby081,AG017920,True
9923958172401921,10.1093/geronb/gby081,AG048785,True
9923958229501921,10.1093/geroni/igy007,AG048785,True
9923958246201921,10.1093/geront/gny092,AG048785,True
9924086672401921,10.1093/geronb/gbz034,05142,True
9924086672401921,10.1093/geronb/gbz034,AG005142,True
9924086672401921,10.1093/geronb/gbz034,AG020166,True
9924086672401921,10.1093/geronb/gbz034,AG051426,True
9924086672401921,10.1093/geronb/gbz034,P01-AG020166 and U19-AG051426,True
9924552844901921,10.1093/geronb/gbz020,05142,True
9924552844901921,10.1093/geronb/gbz020,AG005142,True
9924552844901921,10.1093/geronb/gbz020,AG020166,True
9924552844901921,10.1093/geronb/gbz020,AG051426,True
9924552844901921,10.1093/geronb/gbz020,P01-AG020166 and U19-AG051426,True
9924270487101921,10.1093/gerona/glad041,AG028740,True
9924270487101921,10.1093/gerona/glad041,AG028740,True
9924270487101921,10.1093/gerona/glad041,AG028740,True
9924270487101921,10.1093/gerona/glad041,AG031679,True
9924270487101921,10.1093/gerona/glad041,AG031679,True
9924270487101921,10.1093/gerona/glad041,AG031679,True
9924270487101921,10.1093/gerona/glad041,AG031679,True
9924270487101921,10.1093/gerona/glad041,AG048785,True
9924270487101921,10.1093/gerona/glad041,AG048785,True
9924537530701921,10.1093/humrep/dez210,HD092550,True
9924537530701921,10.1093/humrep/dez210,TR001102,True
9924147762401921,10.1093/jopart/muab010,HD007081,True
9924147762401921,10.1093/jopart/muab010,HD042849,True
9924550656001921,10.1093/milmed/usad339,AT008404,True
9924550656001921,10.1093/milmed/usad339,DA030150,True
9924550656001921,10.1093/milmed/usad339,MH120122,True
9924207733401921,10.1093/geront/gnad028,AG048785,True
9924207733401921,10.1093/geront/gnad028,AG048785,True
9924207733401921,10.1093/geront/gnad028,AG049666,True
9924207733401921,10.1093/geront/gnad028,AG049666,True
9924207733401921,10.1093/geront/gnad028,AG049666,True
9924207733401921,10.1093/geront/gnad028,AG049666,True
9923957833801921,10.1093/geront/gny165,AG023480,True
9923957833801921,10.1093/geront/gny165,AG025037,True
9923957833801921,10.1093/geront/gny165,AG048785,True
9923957833801921,10.1093/geront/gny165,AT009282,True
9923957833801921,10.1093/geront/gny165,PMC5639896,True
9924147765701921,10.1093/milmed/usac074,AT008404,True
