award,asset_id,doi,initial_funder_id,initial_funder_name,final_funder_name,final_funder_id,handler,change_handler
AST-1337663,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRI-1228509,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AFB-170002,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-0352953,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1440254,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1310896,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DBI-0735191,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
10625314,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1207752,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
89233218CNA000001,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-1125897,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1126433,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1816420,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-0096454,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
11725312,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1816420,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1555365,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OPP-1248097,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,Bill and Melinda Gates Foundation,F4320306137,<function extract_Bill_and_Melinda_Gates_Foundation_award at 0x1056b9e40>,True
DBI-1265383,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-0922984,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
0352953,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1716327,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1126433,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
OISE-1743747,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1207752,9924117853301921,https://doi.org/10.1051/0004-6361/202037493,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
FPA2015-68048,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AYA2015-71825,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1536171,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
SEV-2016-0588,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,Ministerio de Ciencia e Innovación,F4320322930,<function extract_MDI_award at 0x12f3a32e0>,True
FP7/2007-2013,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,European Research Council,F4320334678,<function extract_eu_commision_award at 0x1056baf20>,True
AST-1536171,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
SEV-2016-0597,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,Ministerio de Ciencia e Innovación,F4320322930,<function extract_MDI_award at 0x12f3a32e0>,True
DE-AC02-07CH11359,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
ESP2015-66861,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,Ministerio de Ciencia e Innovación,F4320322930,<function extract_MDI_award at 0x12f3a32e0>,True
MDM-2015-0509,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,Ministerio de Ciencia e Innovación,F4320322930,<function extract_MDI_award at 0x12f3a32e0>,True
1138766,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
AST-1138766,9924552843401921,https://doi.org/10.1093/mnras/stz272,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMS-1913093,9924147741801921,https://doi.org/10.7554/elife.76075,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MCB-1638195,9924147741801921,https://doi.org/10.7554/elife.76075,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1610737,9923970790601921,https://doi.org/10.1038/s41467-019-13268-1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC 142038,9923970790601921,https://doi.org/10.1038/s41467-019-13268-1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-1607611,9924325587201921,https://doi.org/10.1103/prxquantum.5.010201,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1607611,9924325587201921,https://doi.org/10.1103/prxquantum.5.010201,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1748958,9924325587201921,https://doi.org/10.1103/prxquantum.5.010201,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-2011486,9923994566901921,https://doi.org/10.1039/d1tc01472b,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-1653405,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1653405,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY 1653405,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2112829,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-2112025,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
2013791,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-07CH11359,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
2112025,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
CAREER,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-2013791,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DE-AC02-06CH11357,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,U.S. Department of Energy,F4320306084,<function extract_US_Spending_award at 0x12f3c00e0>,True
1820760,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
PHY-1820760,9924272880801921,https://doi.org/10.5506/aphyspolb.53.12-a1,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1220305,9924552846701921,https://doi.org/10.1002/tea.21601,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1905675,9924270487601921,https://doi.org/10.1073/pnas.2016708118,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC-2011846,9924537533201921,https://doi.org/10.1002/anie.202006290,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
1420382,9923958195401921,https://doi.org/10.1038/s41467-018-04231-7,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
MRSEC DMR-1420382,9923958195401921,https://doi.org/10.1038/s41467-018-04231-7,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
DMR-1420382,9923958195401921,https://doi.org/10.1038/s41467-018-04231-7,F4320306076,National Science Foundation,National Science Foundation,F4320306076,<function extract_NSF_award at 0x12f3c0720>,False
